id_transacao,id_tipo_transacao,id_pais_origem,id_pais_destino,id_produto,valor_monetario_transacao,quantidade_transacionada,id_transporte,id_cambio,descricao_tipo_transacao,descricao_transporte,data,id_moeda_origem,id_moeda_destino,taxa_cambio_transacao,descricao_moeda_origem,pais_moeda_origem,descricao_moeda_destino,pais_moeda_destino,nome_pais_origem,codigo_iso_pais_origem,bloco_id_origem,nome_pais_destino,codigo_iso_pais_destino,bloco_id_destino,valor_convertido_transacao
9753,5,37,26,5,38132.92,602,3,4875,Venda internacional,Rodoviário,2025-03-23,9,1,0.73258,Yuan Chinês,China,Real Brasileiro,Brasil,Vietnã,VNM,4.0,Arábia Saudita,SAU,8.0,27935.4145336
9754,6,2,37,8,39043.09,293,4,4876,Devolução internacional,Ferroviário,2025-03-23,10,6,0.007349,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Argentina,ARG,1.0,Vietnã,VNM,4.0,286.92766840999997
9755,1,7,8,11,39954.26,1984,5,4877,Importação,Multimodal,2025-03-23,15,1,0.006271,Peso Chileno,Chile,Real Brasileiro,Brasil,Itália,ITA,2.0,Espanha,ESP,2.0,250.55316446
9756,2,12,19,14,40865.43,1675,6,4878,Exportação,Courier Internacional,2025-03-23,18,1,1.516814,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Estados Unidos,USA,3.0,Rússia,RUS,6.0,61985.25634002
9757,4,40,25,26,30881.69,1095,1,4879,Compra internacional,Marítimo,2025-03-24,6,1,5.183992,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Nigéria,NGA,9.0,Emirados Árabes Unidos,ARE,8.0,160090.43390648
9758,5,5,36,29,31792.86,793,2,4880,Venda internacional,Aéreo,2025-03-24,5,1,5.439703,Euro,Zona do Euro,Real Brasileiro,Brasil,Alemanha,DEU,2.0,Tailândia,THA,4.0,172943.71592058
9759,6,10,7,32,32703.03,491,3,4881,Devolução internacional,Rodoviário,2025-03-24,9,1,0.733132,Yuan Chinês,China,Real Brasileiro,Brasil,Países Baixos,NLD,2.0,Itália,ITA,2.0,23975.63778996
9760,1,15,18,35,33614.2,189,4,4882,Importação,Ferroviário,2025-03-24,10,6,0.007369,Iene Japonês,Japão,Dólar Americano,Estados Unidos,China,CHN,5.0,Índia,IND,6.0,247.70303979999997
9761,2,20,29,38,34525.37,1887,5,4883,Exportação,Multimodal,2025-03-24,15,1,0.006293,Peso Chileno,Chile,Real Brasileiro,Brasil,África do Sul,ZAF,6.0,Nova Zelândia,NZL,5.0,217.26815341000002
9762,3,25,40,1,35436.54,1585,6,4884,Transferência entre filiais,Courier Internacional,2025-03-24,18,1,1.519658,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Emirados Árabes Unidos,ARE,8.0,Nigéria,NGA,9.0,53851.42150332
9763,4,30,11,4,36347.71,1283,1,4879,Compra internacional,Marítimo,2025-03-24,6,1,5.183992,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Suíça,CHE,10.0,Bélgica,BEL,2.0,188426.23785832
9764,5,35,22,7,37258.88,981,2,4880,Venda internacional,Aéreo,2025-03-24,5,1,5.439703,Euro,Zona do Euro,Real Brasileiro,Brasil,Singapura,SGP,4.0,Peru,PER,7.0,202677.24131263996
9765,6,40,33,10,38169.05,679,3,4881,Devolução internacional,Rodoviário,2025-03-24,9,1,0.733132,Yuan Chinês,China,Real Brasileiro,Brasil,Nigéria,NGA,9.0,Dinamarca,DNK,2.0,27982.9519646
9766,1,5,4,13,39080.22,377,4,4882,Importação,Ferroviário,2025-03-24,10,6,0.007369,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Alemanha,DEU,2.0,Uruguai,URY,1.0,287.98214118
9767,2,10,15,16,39991.39,75,5,4883,Exportação,Multimodal,2025-03-24,15,1,0.006293,Peso Chileno,Chile,Real Brasileiro,Brasil,Países Baixos,NLD,2.0,China,CHN,5.0,251.66581727
9768,3,15,26,19,40902.56,1773,6,4884,Transferência entre filiais,Courier Internacional,2025-03-24,18,1,1.519658,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,China,CHN,5.0,Arábia Saudita,SAU,8.0,62157.90252447999
9769,5,3,32,31,30918.82,1116,1,4885,Venda internacional,Marítimo,2025-03-25,6,1,5.176,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Paraguai,PRY,1.0,Suécia,SWE,2.0,160035.81232
9770,6,8,3,34,31829.99,821,2,4886,Devolução internacional,Aéreo,2025-03-25,5,1,5.436614,Euro,Zona do Euro,Real Brasileiro,Brasil,Espanha,ESP,2.0,Paraguai,PRY,1.0,173047.36925386
9771,1,13,14,37,32740.16,526,3,4887,Importação,Rodoviário,2025-03-25,9,1,0.733763,Yuan Chinês,China,Real Brasileiro,Brasil,Canadá,CAN,3.0,México,MEX,3.0,24023.518022080003
9772,2,18,25,40,33651.33,231,4,4888,Exportação,Ferroviário,2025-03-25,10,6,0.007389,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Índia,IND,6.0,Emirados Árabes Unidos,ARE,8.0,248.64967737
9773,3,23,36,3,34562.5,1936,5,4889,Transferência entre filiais,Multimodal,2025-03-25,15,1,0.006315,Peso Chileno,Chile,Real Brasileiro,Brasil,Colômbia,COL,7.0,Tailândia,THA,4.0,218.2621875
9774,4,28,7,6,35473.67,1641,6,4890,Compra internacional,Courier Internacional,2025-03-25,18,1,1.522251,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Austrália,AUS,5.0,Itália,ITA,2.0,53999.829631169996
9775,5,33,18,9,36384.84,1346,1,4885,Venda internacional,Marítimo,2025-03-25,6,1,5.176,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Dinamarca,DNK,2.0,Índia,IND,6.0,188327.93183999998
9776,6,38,29,12,37295.01,1051,2,4886,Devolução internacional,Aéreo,2025-03-25,5,1,5.436614,Euro,Zona do Euro,Real Brasileiro,Brasil,Indonésia,IDN,4.0,Nova Zelândia,NZL,5.0,202758.57349614
9777,1,3,40,15,38206.18,756,3,4887,Importação,Rodoviário,2025-03-25,9,1,0.733763,Yuan Chinês,China,Real Brasileiro,Brasil,Paraguai,PRY,1.0,Nigéria,NGA,9.0,28034.281255340004
9778,2,8,11,18,39117.35,461,4,4888,Exportação,Ferroviário,2025-03-25,10,6,0.007389,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Espanha,ESP,2.0,Bélgica,BEL,2.0,289.03809915
9779,3,13,22,21,40028.52,166,5,4889,Transferência entre filiais,Multimodal,2025-03-25,15,1,0.006315,Peso Chileno,Chile,Real Brasileiro,Brasil,Canadá,CAN,3.0,Peru,PER,7.0,252.78010379999998
9780,4,18,33,24,40939.69,1871,6,4890,Compra internacional,Courier Internacional,2025-03-25,18,1,1.522251,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Índia,IND,6.0,Dinamarca,DNK,2.0,62320.48404219
9781,6,6,39,36,30955.95,1137,1,4891,Devolução internacional,Marítimo,2025-03-26,6,1,5.168404,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,França,FRA,2.0,Malásia,MYS,4.0,159992.8558038
9782,1,11,10,39,31866.12,849,2,4892,Importação,Aéreo,2025-03-26,5,1,5.434199,Euro,Zona do Euro,Real Brasileiro,Brasil,Bélgica,BEL,2.0,Países Baixos,NLD,2.0,173166.83743788
9783,2,16,21,2,32777.29,561,3,4893,Exportação,Rodoviário,2025-03-26,9,1,0.734468,Yuan Chinês,China,Real Brasileiro,Brasil,Japão,JPN,5.0,Chile,CHL,7.0,24073.87063172
9784,3,21,32,5,33688.46,273,4,4894,Transferência entre filiais,Ferroviário,2025-03-26,10,6,0.007409,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Chile,CHL,7.0,Suécia,SWE,2.0,249.59780013999998
9785,4,26,3,8,34599.63,1985,5,4895,Compra internacional,Multimodal,2025-03-26,15,1,0.006336,Peso Chileno,Chile,Real Brasileiro,Brasil,Arábia Saudita,SAU,8.0,Paraguai,PRY,1.0,219.22325567999997
9786,5,31,14,11,35510.8,1697,6,4896,Venda internacional,Courier Internacional,2025-03-26,18,1,1.524584,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Noruega,NOR,10.0,México,MEX,3.0,54139.1975072
9787,6,36,25,14,36421.97,1409,1,4891,Devolução internacional,Marítimo,2025-03-26,6,1,5.168404,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Tailândia,THA,4.0,Emirados Árabes Unidos,ARE,8.0,188243.45543588
9788,1,1,36,17,37332.14,1121,2,4892,Importação,Aéreo,2025-03-26,5,1,5.434199,Euro,Zona do Euro,Real Brasileiro,Brasil,Brasil,BRA,1.0,Tailândia,THA,4.0,202870.27785585998
9789,2,6,7,20,38243.31,833,3,4893,Exportação,Rodoviário,2025-03-26,9,1,0.734468,Yuan Chinês,China,Real Brasileiro,Brasil,França,FRA,2.0,Itália,ITA,2.0,28088.48740908
9790,3,11,18,23,39154.48,545,4,4894,Transferência entre filiais,Ferroviário,2025-03-26,10,6,0.007409,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Bélgica,BEL,2.0,Índia,IND,6.0,290.09554232
9791,4,16,29,26,40065.65,257,5,4895,Compra internacional,Multimodal,2025-03-26,15,1,0.006336,Peso Chileno,Chile,Real Brasileiro,Brasil,Japão,JPN,5.0,Nova Zelândia,NZL,5.0,253.8559584
9792,5,21,40,29,40976.82,1969,6,4896,Venda internacional,Courier Internacional,2025-03-26,18,1,1.524584,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Chile,CHL,7.0,Nigéria,NGA,9.0,62472.604142879994
9793,1,9,6,1,30992.08,1158,1,4897,Importação,Marítimo,2025-03-27,6,1,5.16123,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Portugal,PRT,2.0,França,FRA,2.0,159957.2530584
9794,2,14,17,4,31903.25,877,2,4898,Exportação,Aéreo,2025-03-27,5,1,5.432462,Euro,Zona do Euro,Real Brasileiro,Brasil,México,MEX,3.0,Coreia do Sul,KOR,5.0,173313.1933015
9795,3,19,28,7,32814.42,596,3,4899,Transferência entre filiais,Rodoviário,2025-03-27,9,1,0.735246,Yuan Chinês,China,Real Brasileiro,Brasil,Rússia,RUS,6.0,Austrália,AUS,5.0,24126.671047319996
9796,4,24,39,10,33725.59,315,4,4900,Compra internacional,Ferroviário,2025-03-27,10,6,0.00743,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Bolívia,BOL,7.0,Malásia,MYS,4.0,250.58113369999998
9797,5,29,10,13,34636.76,34,5,4901,Venda internacional,Multimodal,2025-03-27,15,1,0.006357,Peso Chileno,Chile,Real Brasileiro,Brasil,Nova Zelândia,NZL,5.0,Países Baixos,NLD,2.0,220.18588332000002
9798,6,34,21,16,35547.93,1753,6,4902,Devolução internacional,Courier Internacional,2025-03-27,18,1,1.526651,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Turquia,TUR,,Chile,CHL,7.0,54269.28288243
9799,1,39,32,19,36458.1,1472,1,4897,Importação,Marítimo,2025-03-27,6,1,5.16123,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Malásia,MYS,4.0,Suécia,SWE,2.0,188168.63946299997
9800,2,4,3,22,37369.27,1191,2,4898,Exportação,Aéreo,2025-03-27,5,1,5.432462,Euro,Zona do Euro,Real Brasileiro,Brasil,Uruguai,URY,1.0,Paraguai,PRY,1.0,203007.13924274
9801,3,9,14,25,38280.44,910,3,4899,Transferência entre filiais,Rodoviário,2025-03-27,9,1,0.735246,Yuan Chinês,China,Real Brasileiro,Brasil,Portugal,PRT,2.0,México,MEX,3.0,28145.54038824
9802,4,14,25,28,39191.61,629,4,4900,Compra internacional,Ferroviário,2025-03-27,10,6,0.00743,Iene Japonês,Japão,Dólar Americano,Estados Unidos,México,MEX,3.0,Emirados Árabes Unidos,ARE,8.0,291.1936623
9803,5,19,36,31,40102.78,348,5,4901,Venda internacional,Multimodal,2025-03-27,15,1,0.006357,Peso Chileno,Chile,Real Brasileiro,Brasil,Rússia,RUS,6.0,Tailândia,THA,4.0,254.93337246
9804,6,24,7,34,41013.95,67,6,4902,Devolução internacional,Courier Internacional,2025-03-27,18,1,1.526651,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Bolívia,BOL,7.0,Itália,ITA,2.0,62613.98778144999
9805,2,12,13,6,31029.21,1179,1,4903,Exportação,Marítimo,2025-03-28,6,1,5.154502,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Estados Unidos,USA,3.0,Canadá,CAN,3.0,159940.12500342
9806,3,17,24,9,31940.38,905,2,4904,Transferência entre filiais,Aéreo,2025-03-28,5,1,5.431405,Euro,Zona do Euro,Real Brasileiro,Brasil,Coreia do Sul,KOR,5.0,Bolívia,BOL,7.0,173481.1396339
9807,4,22,35,12,32851.55,631,3,4905,Compra internacional,Rodoviário,2025-03-28,9,1,0.736092,Yuan Chinês,China,Real Brasileiro,Brasil,Peru,PER,7.0,Singapura,SGP,4.0,24181.7631426
9808,5,27,6,15,33762.72,357,4,4906,Venda internacional,Ferroviário,2025-03-28,10,6,0.007452,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Egito,EGY,8.0,França,FRA,2.0,251.59978944000002
9809,6,32,17,18,34673.89,83,5,4907,Devolução internacional,Multimodal,2025-03-28,15,1,0.006377,Peso Chileno,Chile,Real Brasileiro,Brasil,Suécia,SWE,2.0,Coreia do Sul,KOR,5.0,221.11539653
9810,1,37,28,21,35584.06,1809,6,4908,Importação,Courier Internacional,2025-03-28,18,1,1.528445,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Vietnã,VNM,4.0,Austrália,AUS,5.0,54388.2785867
9811,2,2,39,24,36495.23,1535,1,4903,Exportação,Marítimo,2025-03-28,6,1,5.154502,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Argentina,ARG,1.0,Malásia,MYS,4.0,188114.73602546
9812,3,7,10,27,37406.4,1261,2,4904,Transferência entre filiais,Aéreo,2025-03-28,5,1,5.431405,Euro,Zona do Euro,Real Brasileiro,Brasil,Itália,ITA,2.0,Países Baixos,NLD,2.0,203169.307992
9813,4,12,21,30,38317.57,987,3,4905,Compra internacional,Rodoviário,2025-03-28,9,1,0.736092,Yuan Chinês,China,Real Brasileiro,Brasil,Estados Unidos,USA,3.0,Chile,CHL,7.0,28205.25673644
9814,5,17,32,33,39228.74,713,4,4906,Venda internacional,Ferroviário,2025-03-28,10,6,0.007452,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Coreia do Sul,KOR,5.0,Suécia,SWE,2.0,292.33257048
9815,6,22,3,36,40139.91,439,5,4907,Devolução internacional,Multimodal,2025-03-28,15,1,0.006377,Peso Chileno,Chile,Real Brasileiro,Brasil,Peru,PER,7.0,Paraguai,PRY,1.0,255.97220607000003
9816,1,27,14,39,41050.08,165,6,4908,Importação,Courier Internacional,2025-03-28,18,1,1.528445,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Egito,EGY,8.0,México,MEX,3.0,62742.789525600005
9817,3,15,20,11,31066.34,1200,1,4909,Transferência entre filiais,Marítimo,2025-03-29,6,1,5.148242,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,China,CHN,5.0,África do Sul,ZAF,6.0,159937.03637428
9818,4,20,31,14,31977.51,933,2,4910,Compra internacional,Aéreo,2025-03-29,5,1,5.431026,Euro,Zona do Euro,Real Brasileiro,Brasil,África do Sul,ZAF,6.0,Noruega,NOR,10.0,173670.68822526
9819,5,25,2,17,32888.68,666,3,4911,Venda internacional,Rodoviário,2025-03-29,9,1,0.737004,Yuan Chinês,China,Real Brasileiro,Brasil,Emirados Árabes Unidos,ARE,8.0,Argentina,ARG,1.0,24239.08871472
9820,6,30,13,20,33799.85,399,4,4912,Devolução internacional,Ferroviário,2025-03-29,10,6,0.007473,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Suíça,CHE,10.0,Canadá,CAN,3.0,252.58627904999997
9821,1,35,24,23,34710.02,132,5,4913,Importação,Multimodal,2025-03-29,15,1,0.006396,Peso Chileno,Chile,Real Brasileiro,Brasil,Singapura,SGP,4.0,Bolívia,BOL,7.0,222.00528791999997
9822,2,40,35,26,35621.19,1865,6,4914,Exportação,Courier Internacional,2025-03-29,18,1,1.529961,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Nigéria,NGA,9.0,Singapura,SGP,4.0,54499.03147359
9823,3,5,6,29,36532.36,1598,1,4909,Transferência entre filiais,Marítimo,2025-03-29,6,1,5.148242,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Alemanha,DEU,2.0,França,FRA,2.0,188077.43011112
9824,4,10,17,32,37443.53,1331,2,4910,Compra internacional,Aéreo,2025-03-29,5,1,5.431026,Euro,Zona do Euro,Real Brasileiro,Brasil,Países Baixos,NLD,2.0,Coreia do Sul,KOR,5.0,203356.78496178
9825,5,15,28,35,38354.7,1064,3,4911,Venda internacional,Rodoviário,2025-03-29,9,1,0.737004,Yuan Chinês,China,Real Brasileiro,Brasil,China,CHN,5.0,Austrália,AUS,5.0,28267.567318799996
9826,6,20,39,38,39265.87,797,4,4912,Devolução internacional,Ferroviário,2025-03-29,10,6,0.007473,Iene Japonês,Japão,Dólar Americano,Estados Unidos,África do Sul,ZAF,6.0,Malásia,MYS,4.0,293.43384651
9827,1,25,10,1,40176.04,530,5,4913,Importação,Multimodal,2025-03-29,15,1,0.006396,Peso Chileno,Chile,Real Brasileiro,Brasil,Emirados Árabes Unidos,ARE,8.0,Países Baixos,NLD,2.0,256.96595184
9828,2,30,21,4,41087.21,263,6,4914,Exportação,Courier Internacional,2025-03-29,18,1,1.529961,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Suíça,CHE,10.0,Chile,CHL,7.0,62861.828898809996
9829,4,18,27,16,31103.47,1221,1,4915,Compra internacional,Marítimo,2025-03-30,6,1,5.142473,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Índia,IND,6.0,Egito,EGY,8.0,159948.75468131
9830,5,23,38,19,32014.64,961,2,4916,Venda internacional,Aéreo,2025-03-30,5,1,5.431324,Euro,Zona do Euro,Real Brasileiro,Brasil,Colômbia,COL,7.0,Indonésia,IDN,4.0,173881.88258335998
9831,6,28,9,22,32925.81,701,3,4917,Devolução internacional,Rodoviário,2025-03-30,9,1,0.737978,Yuan Chinês,China,Real Brasileiro,Brasil,Austrália,AUS,5.0,Portugal,PRT,2.0,24298.52341218
9832,1,33,20,25,33836.98,441,4,4918,Importação,Ferroviário,2025-03-30,10,6,0.007494,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Dinamarca,DNK,2.0,África do Sul,ZAF,6.0,253.57432812000002
9833,2,38,31,28,34747.15,181,5,4919,Exportação,Multimodal,2025-03-30,15,1,0.006415,Peso Chileno,Chile,Real Brasileiro,Brasil,Indonésia,IDN,4.0,Noruega,NOR,10.0,222.90296725
9834,3,3,2,31,35658.32,1921,6,4920,Transferência entre filiais,Courier Internacional,2025-03-30,18,1,1.531195,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Paraguai,PRY,1.0,Argentina,ARG,1.0,54599.8412924
9835,4,8,13,34,36569.49,1661,1,4915,Compra internacional,Marítimo,2025-03-30,6,1,5.142473,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Espanha,ESP,2.0,Canadá,CAN,3.0,188057.61494876997
9836,5,13,24,37,37480.66,1401,2,4916,Venda internacional,Aéreo,2025-03-30,5,1,5.431324,Euro,Zona do Euro,Real Brasileiro,Brasil,Canadá,CAN,3.0,Bolívia,BOL,7.0,203569.60819384002
9837,6,18,35,40,38391.83,1141,3,4917,Devolução internacional,Rodoviário,2025-03-30,9,1,0.737978,Yuan Chinês,China,Real Brasileiro,Brasil,Índia,IND,6.0,Singapura,SGP,4.0,28332.325919740004
9838,1,23,6,3,39302.0,881,4,4918,Importação,Ferroviário,2025-03-30,10,6,0.007494,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Colômbia,COL,7.0,França,FRA,2.0,294.529188
9839,2,28,17,6,40213.17,621,5,4919,Exportação,Multimodal,2025-03-30,15,1,0.006415,Peso Chileno,Chile,Real Brasileiro,Brasil,Austrália,AUS,5.0,Coreia do Sul,KOR,5.0,257.96748555
9840,3,33,28,9,41124.34,361,6,4920,Transferência entre filiais,Courier Internacional,2025-03-30,18,1,1.531195,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Dinamarca,DNK,2.0,Austrália,AUS,5.0,62969.3837863
9841,5,21,34,21,31140.6,1242,1,4921,Venda internacional,Marítimo,2025-03-31,6,1,5.137213,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Chile,CHL,7.0,Turquia,TUR,,159975.89514779998
9842,6,26,5,24,32051.77,989,2,4922,Devolução internacional,Aéreo,2025-03-31,5,1,5.432293,Euro,Zona do Euro,Real Brasileiro,Brasil,Arábia Saudita,SAU,8.0,Alemanha,DEU,2.0,174114.60580860998
9843,1,31,16,27,32962.94,736,3,4923,Importação,Rodoviário,2025-03-31,9,1,0.73901,Yuan Chinês,China,Real Brasileiro,Brasil,Noruega,NOR,10.0,Japão,JPN,5.0,24359.942289399998
9844,2,36,27,30,33873.11,483,4,4924,Exportação,Ferroviário,2025-03-31,10,6,0.007516,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Tailândia,THA,4.0,Egito,EGY,8.0,254.59029476
9845,3,1,38,33,34784.28,230,5,4925,Transferência entre filiais,Multimodal,2025-03-31,15,1,0.006433,Peso Chileno,Chile,Real Brasileiro,Brasil,Brasil,BRA,1.0,Indonésia,IDN,4.0,223.76727324
9846,4,6,9,36,35695.45,1977,6,4926,Compra internacional,Courier Internacional,2025-03-31,18,1,1.532144,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,França,FRA,2.0,Portugal,PRT,2.0,54690.5695448
9847,5,11,20,39,36606.62,1724,1,4921,Venda internacional,Marítimo,2025-03-31,6,1,5.137213,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Bélgica,BEL,2.0,África do Sul,ZAF,6.0,188056.00415006
9848,6,16,31,2,37517.79,1471,2,4922,Devolução internacional,Aéreo,2025-03-31,5,1,5.432293,Euro,Zona do Euro,Real Brasileiro,Brasil,Japão,JPN,5.0,Noruega,NOR,10.0,203807.62799247
9849,1,21,2,5,38428.96,1218,3,4923,Importação,Rodoviário,2025-03-31,9,1,0.73901,Yuan Chinês,China,Real Brasileiro,Brasil,Chile,CHL,7.0,Argentina,ARG,1.0,28399.3857296
9850,2,26,13,8,39339.13,965,4,4924,Exportação,Ferroviário,2025-03-31,10,6,0.007516,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Arábia Saudita,SAU,8.0,Canadá,CAN,3.0,295.67290108
9851,3,31,24,11,40250.3,712,5,4925,Transferência entre filiais,Multimodal,2025-03-31,15,1,0.006433,Peso Chileno,Chile,Real Brasileiro,Brasil,Noruega,NOR,10.0,Bolívia,BOL,7.0,258.93017990000004
9852,4,36,35,14,41161.47,459,6,4926,Compra internacional,Courier Internacional,2025-03-31,18,1,1.532144,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Tailândia,THA,4.0,Singapura,SGP,4.0,63065.29929168
9853,6,24,1,26,31177.73,1263,1,4927,Devolução internacional,Marítimo,2025-04-01,6,1,5.132479,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Bolívia,BOL,7.0,Brasil,BRA,1.0,160019.04449267
9854,1,29,12,29,32088.9,1017,2,4928,Importação,Aéreo,2025-04-01,5,1,5.433924,Euro,Zona do Euro,Real Brasileiro,Brasil,Nova Zelândia,NZL,5.0,Estados Unidos,USA,3.0,174368.6438436
9855,2,34,23,32,32999.07,771,3,4929,Exportação,Rodoviário,2025-04-01,9,1,0.740097,Yuan Chinês,China,Real Brasileiro,Brasil,Turquia,TUR,,Colômbia,COL,7.0,24422.51270979
9856,3,39,34,35,33910.24,525,4,4930,Transferência entre filiais,Ferroviário,2025-04-01,10,6,0.007538,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Malásia,MYS,4.0,Turquia,TUR,,255.61538912
9857,4,4,5,38,34821.41,279,5,4931,Compra internacional,Multimodal,2025-04-01,15,1,0.00645,Peso Chileno,Chile,Real Brasileiro,Brasil,Uruguai,URY,1.0,Alemanha,DEU,2.0,224.59809450000003
9858,5,9,16,1,35732.58,33,6,4932,Venda internacional,Courier Internacional,2025-04-01,18,1,1.532805,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Portugal,PRT,2.0,Japão,JPN,5.0,54771.0772869
9859,6,14,27,4,36643.75,1787,1,4927,Devolução internacional,Marítimo,2025-04-01,6,1,5.132479,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,México,MEX,3.0,Egito,EGY,8.0,188073.27735625
9860,1,19,38,7,37554.92,1541,2,4928,Importação,Aéreo,2025-04-01,5,1,5.433924,Euro,Zona do Euro,Real Brasileiro,Brasil,Rússia,RUS,6.0,Indonésia,IDN,4.0,204070.58110608
9861,2,24,9,10,38465.09,1295,3,4929,Exportação,Rodoviário,2025-04-01,9,1,0.740097,Yuan Chinês,China,Real Brasileiro,Brasil,Bolívia,BOL,7.0,Portugal,PRT,2.0,28467.89771373
9862,3,29,20,13,39376.26,1049,4,4930,Transferência entre filiais,Ferroviário,2025-04-01,10,6,0.007538,Iene Japonês,Japão,Dólar Americano,Estados Unidos,Nova Zelândia,NZL,5.0,África do Sul,ZAF,6.0,296.81824788000006
9863,4,34,31,16,40287.43,803,5,4931,Compra internacional,Multimodal,2025-04-01,15,1,0.00645,Peso Chileno,Chile,Real Brasileiro,Brasil,Turquia,TUR,,Noruega,NOR,10.0,259.8539235
9864,5,39,2,19,41198.6,557,6,4932,Venda internacional,Courier Internacional,2025-04-01,18,1,1.532805,Dirham dos Emirados,Emirados Árabes Unidos,Real Brasileiro,Brasil,Malásia,MYS,4.0,Argentina,ARG,1.0,63149.420072999994
9865,1,27,8,31,31214.86,1284,1,4933,Importação,Marítimo,2025-04-02,6,1,5.128288,Dólar Americano,Estados Unidos,Real Brasileiro,Brasil,Egito,EGY,8.0,Espanha,ESP,2.0,160078.79195968
9866,2,32,19,34,32125.03,1045,2,4934,Exportação,Aéreo,2025-04-02,5,1,5.436209,Euro,Zona do Euro,Real Brasileiro,Brasil,Suécia,SWE,2.0,Rússia,RUS,6.0,174638.37721126998
